# tag=4.1.0
# license_sha=a6cba85bc92e0cff7a450b1d873c0eaa2e9fc96bf472df0247a26bec77bf3ff9
ltz.traineddata	12721945	cc62ddc05eaa70e1ff0135a428b1ef553f3abd2e5f4485ca084a1980e251a3e1
mal.traineddata	12524967	b4a8b1b2fd8c5754aa0f543568626aad514d94a6c1e138ef0bf1a329aa189ef0
mar.traineddata	13437670	799405456528ffd688bc8173ea9179c0646120436ac35099dccb175c4c70f652
mkd.traineddata	3453054	be5f0af7a7b7a1a804069bcab83225286d78ce3171c6a1d1587f975b083af299
mlt.traineddata	5060029	0408941b9368de0009c530b68f0adc4735d6c26bfa02e549d0ee48afc776f0a4
mon.traineddata	8646663	186dcb2ef79e0dc1ab88da2231926d79070c20176bf7416a19389331f68faf65
mri.traineddata	3610177	67d322dcc41ca59929236c85393c6ecc644c29feda149fbe2b95adcb4a1b0494
msa.traineddata	8230552	2fa693701d2fb3685cf3e0a64bc1bfb97d66a50f93c07b2ebc0ff360ea62621f
mya.traineddata	14971060	629dc3ab7adf4321f329d99f8c737d920308df7519734e36277b773c24df0699
nep.traineddata	12387399	54907633d05bb9fae7dbfb3d8a61ddf2f579127375aa53b8afc657efb34a79f0
nld.traineddata	8903736	92e7a1ad4bf8082e268de57c7823316ec024935702c6ed2a1e473b3a071aa733
nor.traineddata	14312333	451d52ba1559aa1aecf163ccbfdeced2b9605fbd49480f5e8a53ace29b9eb0e7
oci.traineddata	12917692	623733a34bb8923e8806701d324c6c021f949debf233fe98bfd58f9b6939fe2d
ori.traineddata	8110602	90dfe91cea0b25cf96b2bb283905ba1452534776df3f00d47530939d56339534
osd.traineddata	10562727	9cf5d576fcc47564f11265841e5ca839001e7e6f38ff7f7aacf46d15a96b00ff
pan.traineddata	11893154	6971b1f5c4094da3d73cd13bc79429de912a31919330324556a26e3b4802b905
pol.traineddata	11978867	e80cc4cefbdface06e9223f43f089556b9dcf104020fbc0a200f6863c57d4405
por.traineddata	8159939	711de9dbb8052067bd42f16b9119967f30bada80d57e2ef24f65d09f531adb04
pus.traineddata	11987930	b5e3ad39342e1b8cedf3b74cb647eeb0858fec74c00aa98703288aef01ebad65
que.traineddata	10774587	fe8872e0360ecedd40c9df8585fa853a2d82b99a8daa454892ddf9db12fe9135
ron.traineddata	9595755	93588d7e59a28fad7920db07767345438ee5eeefa3c5f20541dfb9ad083a6d2e
rus.traineddata	15301764	b617eb6830ffabaaa795dd87ea7fd251adfe9cf0efe05eb9a2e8128b7728d6b6
san.traineddata	15136202	5fbc152e7946b3b8201a2a557864bd23b521db4102b521f3e95169c82c5d0b0d
script/Arabic.traineddata	17095279	a80454f72df35c6f52550551dd69b8521ea6a62d834396d1c7dce4c35493902e
script/Armenian.traineddata	18908681	ad63352965602f19aa88e5aae0ae66332cef0e338954ff1d0f53812b719459db
script/Bengali.traineddata	16711376	16572fe14fec083b480a844fb1679ee581e1d8517b5d8c36d0bba2e09d720d6a
script/Canadian_Aboriginal.traineddata	15184388	f2ece862f3a6e6fa6bb41e2100d5425ad19c6c72b716277ca2ecb78c57e2f9b3
script/Cherokee.traineddata	7126553	1c305877403345754fefa5e7355265d5b5a2ca2722b9a39064ae259bb6c2e0cc
script/Cyrillic.traineddata	36730735	4ad9e44d219e2c18ac1d7dccc79863408acde090d9875908517606942a951018
script/Devanagari.traineddata	28561664	7ffe34c3cf6d512d2713a83c1f7ca580ae19e2e17d2b71c3f70e225652f907ce
script/Ethiopic.traineddata	11211460	a49a13365360d58b1ef9097f0d6dd1d0928faeffe13218289dc83f77002d1ae6
script/Fraktur.traineddata	17613343	29a867a25f1b00a5e9827356582515619d5102688bc1d14015789c78941116ee
script/Georgian.traineddata	13806109	d24244c141354eeb841a487deede0642d06e2271ae6278160955b8a31db2f9e4
script/Greek.traineddata	10634749	1f527aef281c95c94112f8e698c87a335d82157e9e6183309ee39bcf75b6785b
script/Gujarati.traineddata	7074537	82f06ffd7c0db4232e00af1b8c90b596c28b49a77453d9a54ce5b99a16b3e0a5
script/Gurmukhi.traineddata	11642032	30d164129956fb4c1b81b6dc32233c87ff313c81efca706d444a617950641c23
script/HanS.traineddata	16633038	3a5291736537b6ed94e7e3064790788eba6deb517d5dd071005b2a2f57aa2339
script/HanS_vert.traineddata	12320913	1ed0f838b85935d17a94a7ac6ca0194dc0cc099e9e6ce7112246ae7ab56b5b73
script/HanT.traineddata	12344619	0de8b33fce2b03ef78ecc5ea4f5c699a218e4445bd05d532d305faa9f749e3cb
script/HanT_vert.traineddata	12344866	4f4428a9e2368c5d58275f893dee60fafa1e8b8d96d9e16ee578f96387b1fca2
script/Hangul.traineddata	12225308	8bfdf61f86d49812b14e0afdc8e3e67e0b50d02078f50e209f4366558fc4feca
script/Hangul_vert.traineddata	16522140	3f2d7b201a3485154654431fff292ba0dca8fe860c479a739a91de52da7d0642
script/Hebrew.traineddata	12218204	656090bce4c45eedef9e5f9adde04a42d7a146ba37d39d88936f34a88628bcc6
script/Japanese.traineddata	17789735	c716f6a9d413b3c127f2f9defd9b6f4bba84eeb6c5bfd6feba7922d8025ddf2f
script/Japanese_vert.traineddata	17789844	6eca729ad647326a2149e09cf0589d626f4e746863092e22f46841eae4574a49
script/Kannada.traineddata	14163058	906d666cc1b257d5d9d3854608435d1a6b7941ccd0f8ee4e51b181ed7a0a0c13
script/Khmer.traineddata	12025463	a33d31337dc43523673053eab9d60806aedb6601409601ec2273969367494739
script/Lao.traineddata	17479398	8a8dd62e8ca2d5a1c579ad6d9aaa45f0d02344dbde36de7b4479ed32ddebf012
script/Latin.traineddata	101402885	cf7216998bf7f363f18e3def04cc6b28ae954d2a5a3bdad09f743c9d3538ef35
script/Malayalam.traineddata	11073689	4fdd52e34bf8a00e00deeadc93dd3f90539739bd565867e3db62f3bdfd057629
script/Myanmar.traineddata	14664489	c02833fe1c7abffe4a208d88ef7e1b503bdff816ae050151599e78bb6ec9ac42
script/Oriya.traineddata	16265327	beafed2d6bff8c0c86d87c18308928924ffd7b2eec96cc4ffdf731c321494187
script/Sinhala.traineddata	6842699	890d85d5f705e2023b848b5f9ef8f2da8314b31132a1d4978f37da658b8429b7
script/Syriac.traineddata	15352617	840467dbe8c936baa32d87f060b56c5e2054434a58f3c567bbfec4498bb35c06
script/Tamil.traineddata	18607472	056a2bd2dd2e23d64a5f00f420324bc101206562b93a93ca1c057ce9ad68ef9e
script/Telugu.traineddata	13981001	3539c308308ce29524e456b3fded2fc5a61de62d8e5a9ecee0cd7578019dcb9f
script/Thaana.traineddata	12783652	84f80175c9d20045c683a55887356470bf4759c0058b67069b0bf564b0da571c
script/Thai.traineddata	11544984	e3d1f0c68b47baffec4f7f4abb885c26757ad20e81436a6e369f12483a22a41b
script/Tibetan.traineddata	12523531	1958f3d07fdef1f97c0c5ef61a24bc422c5be0bd57193852befd93eb228c05c5
script/Vietnamese.traineddata	12435419	763c04c791888e912efa4a23b55f795baf371bd953697535b1dc9935045c8fd5
sin.traineddata	8282713	1d95b36e935c8c12cc890684fad15bd3ad8d904c3a6ffa2fccb81658eabd8454
slk.traineddata	11542252	3553e335f64408412c8741fec19e443b5fda81d88abe59aa1401cba4e8825bed
slv.traineddata	5879151	199c39cc570812db5011ad7e8552c04b0784413043a8e4561d85c8ac364fba5c
snd.traineddata	11981538	d945fc2f379b6c353bf28bf06d545a9270f6a7d11c05c0c0fb20ed29650ba2e3
spa.traineddata	13570187	e2c1ffdad8b30f26c45d4017a9183d3a7f9aa69e59918be4f88b126fac99ab2c
spa_old.traineddata	9476925	82eda2ae145ce6560e34f8b7b037707bbd7dca109151a50e3356e2fa2ae635e8
sqi.traineddata	4631498	42fa3ff84e1684b8989423d53c9f7d4fb8adaa65a54a3d87f9d259228d01226c
srp.traineddata	9345851	b090f9bb22366d9b4b0cb6baa2136c4f75e992ddba01ecb78240896e359e4072
srp_latn.traineddata	9831713	9bc6caa2ad9daf1706bf4c21741992dd5a334e9ff64cfc1ecd32aa43dd7a150c
sun.traineddata	4132820	a9fc58f3868c7e88c4791078090a7f7436b01cc45cd660f7b756a0e0683b5a5c
swa.traineddata	4914855	102ebfc90724b4aebfab5bad0447ab124b7e2e82877b24895b31b0009e6fd0e0
swe.traineddata	14325549	360303308aa5d4a912ac3b3637691152b7532d9bd6e960639db1affb83db7ea9
syr.traineddata	12498294	7642168b7731866d0ec4c74c67780913db4a04583874fcff0078daa8430bd887
tam.traineddata	6023201	4b9ce85987f629dd31eaf87443a1646452a43cdf91fcf05e017382ad595dcb9e
tat.traineddata	7585204	615a1d0d8b9f5c235cc6b4d3d94801371ddfdd9d63114a578c149dc1515d091a
tel.traineddata	9098795	81b0a1cfaf8bbf0f87da72b8c348264c6f24130766f5c4ade733fc20c05aaccc
tgk.traineddata	4602842	cb2f067a5d986713bd0f123f80e843e591cef1295d4af71919118652186f5852
tha.traineddata	7614571	ee8adab6dc69eb8df3d3c8307ae8295471b7bd7d86a06d9267aa8f479b064eac
tir.traineddata	2410256	5322d0ee350c09d58d16b262219e4bfd12ad29424b98f0b347c9595aab1f7e19
ton.traineddata	3729371	64ba54baada51100cc5cb79d42b644dd6bfcdcf5f1efe76c2c53db5d3acb89c2
tur.traineddata	7456265	e0c3338dc17503dc7d335a507c9ae01b2b46cfd07561171e1e1ac55d85e8e438
uig.traineddata	13074609	e379b5ab22ff515ab645efbc2c0a683af96e058a52d29f611b9534ad7c2d824a
ukr.traineddata	10859081	1277f6e3b6f707063a92d40e7678e7f57154e8414e328e340be9ee9275eea9c8
urd.traineddata	7994323	65af3f6e50a3c3df15d7b405aab5d467e53433207745c8f5be5b8ff1a58a67c8
uzb.traineddata	12953454	5bd8a1958b3cee68aa225774b89775f3a510dd2141e7d9eb2b5931adca2624c8
uzb_cyrl.traineddata	4325478	13b5f943418d362ed2a445c43777e9244ab70359bcc31a95eb89738ccd6924b1
vie.traineddata	12435550	b6b49293d95d0b6dbd8780174627e82c75be957b6f4ed9862155540d6b00bb45
yid.traineddata	3278995	086ec92aea9c7016c74b503c3d24906381e7e57cc3f487f12e1784eb2530ba94
yor.traineddata	3736121	3380579148d53533f0ad740b825248959067f83c3b1903c49d11652054339295
